,Day,SKU,Sold,Price,Cost,Status
1990,2025-11-01,TDW2075,10,18.98,4.13,1
1991,2025-11-01,TD250120U,19,43.48,34.45,1
1992,2025-11-01,TD125030U,14,13.26,3.48,1
1993,2025-11-01,TDWFP001,65,43.92,11.16,1
1994,2025-11-01,TDWFP010,64,43.28,30.23,1
1995,2025-11-01,TDWFP012,6,42.57,32.61,1
1996,2025-11-01,TDWFP015,6,47.34,39.14,1
1997,2025-11-01,TDWFP023,2,13.26,7.89,1
1998,2025-11-01,TDW2300,4,12.9,9.83,1
1999,2025-11-01,TD440060U,9,31.56,29.85,1
2000,2025-11-01,TDWFP004,7,46.44,37.04,1
2001,2025-11-01,TDW0910,8,49.86,13.92,1
2002,2025-11-01,TD125060U,12,49.75,43.82,1
2003,2025-11-01,TDWFP007,13,49.93,7.79,1
2004,2025-11-01,TD250060U,26,49.94,29.87,1
2005,2025-11-01,TD527030U,8,19.57,10.02,1
2006,2025-11-01,TDWFP003,60,32.46,9.59,1
2007,2025-11-01,TDW4680,17,33.04,1.56,1
2008,2025-10-31,TDWFP021,9,38.1,8.81,1
2009,2025-10-31,TDWFP012,8,42.57,32.61,1
2010,2025-10-31,TDWFP008,33,45.39,12.37,1
2011,2025-10-31,TDWFP009,8,11.95,5.79,1
2012,2025-10-31,TDWFP019,10,10.87,2.22,1
2013,2025-10-31,TD125030U,16,13.26,3.48,1
2014,2025-10-31,TDWFP010,71,43.28,30.23,1
2015,2025-10-31,TDW2075,15,18.98,4.13,1
2016,2025-10-31,TDWFP020,13,48.09,28.37,1
2017,2025-10-31,TDWFP003,35,32.46,9.59,1
2018,2025-10-31,TDWFP004,4,46.44,37.04,1
2019,2025-10-31,TDWFP002,52,33.86,23.15,1
2020,2025-10-31,T172060U,8,17.61,7.17,1
2021,2025-10-31,TD440060U,14,31.56,29.85,1
2022,2025-10-31,TDWFP006,18,14.39,9.52,1
2023,2025-10-31,TD250060U,60,49.94,29.87,1
2024,2025-10-31,TDWFP015,20,47.34,39.14,1
2025,2025-10-31,TDW0910,15,49.86,13.92,1
2026,2025-10-31,TDWFP007,22,49.93,7.79,1
2027,2025-10-31,TD125060U,5,49.75,43.82,1
2028,2025-10-31,TD360060U,5,49.93,25.28,1
2029,2025-10-31,TDWFP023,1,13.26,7.89,1
2030,2025-10-31,TDW3670,9,18.07,15.4,1
2031,2025-10-31,TDWFP014,12,35.79,22.5,1
2032,2025-10-31,TDWFP011,24,25.3,14.13,1
2033,2025-10-31,TDWFP001,58,43.92,11.16,1
2034,2025-10-31,TDWFP022,11,43.51,7.48,1
2035,2025-10-31,TDW2300,8,12.9,9.83,1
2036,2025-10-31,TD527030U,14,19.57,10.02,1
2037,2025-10-31,TDWFP016,5,22.8,20.75,1
2038,2025-10-31,TDW4680,10,33.04,1.56,1
2039,2025-10-31,TD250120U,15,43.48,34.45,1
2040,2025-10-31,TDWFP024,22,17.18,1.27,1
2041,2025-10-30,TDWFP023,4,13.26,7.89,1
2042,2025-10-30,TDW2075,9,18.98,4.13,1
2043,2025-10-30,TDWFP022,17,43.51,7.48,1
2044,2025-10-30,TDWFP003,64,32.46,9.59,1
2045,2025-10-30,TDWFP024,28,17.18,1.27,1
2046,2025-10-30,TD360060U,4,49.93,25.28,1
2047,2025-10-30,TDWFP007,14,49.93,7.79,1
2048,2025-10-30,TDWFP011,14,25.3,14.13,1
2049,2025-10-30,TD125060U,2,49.75,43.82,1
2050,2025-10-30,TD125030U,8,13.26,3.48,1
2051,2025-10-30,TDWFP009,5,11.95,5.79,1
2052,2025-10-30,TDWFP010,53,43.28,30.23,1
2053,2025-10-30,TD440060U,5,31.56,29.85,1
2054,2025-10-30,TDWFP001,60,43.92,11.16,1
2055,2025-10-30,TDW2300,3,12.9,9.83,1
2056,2025-10-30,TD250120U,10,43.48,34.45,1
2057,2025-10-30,T172060U,4,17.61,7.17,1
2058,2025-10-30,TDWFP006,19,14.39,9.52,1
2059,2025-10-30,TDW4680,17,33.04,1.56,1
2060,2025-10-30,TDW3670,5,18.07,15.4,1
2061,2025-10-30,TDWFP015,20,47.34,39.14,1
2062,2025-10-30,TDWFP012,5,42.57,32.61,1
2063,2025-10-30,TDW0910,9,49.86,13.92,1
2064,2025-10-30,TD250060U,21,49.94,29.87,1
2065,2025-10-30,TDWFP020,9,48.09,28.37,1
2066,2025-10-30,TDWFP019,8,10.87,2.22,1
2067,2025-10-30,TDWFP004,4,46.44,37.04,1
2068,2025-10-30,TDWFP008,18,45.39,12.37,1
2069,2025-10-30,TD527030U,7,19.57,10.02,1
2070,2025-10-30,TDWFP014,11,35.79,22.5,1
2071,2025-10-30,TDWFP016,3,22.8,20.75,1
2072,2025-10-30,TDWFP021,17,38.1,8.81,1
2073,2025-10-30,TDWFP002,41,33.86,23.15,1
2074,2025-10-29,TD527030U,9,19.57,10.02,1
2075,2025-10-29,TDWFP002,75,33.86,23.15,1
2076,2025-10-29,TDW2300,9,12.9,9.83,1
2077,2025-10-29,TDWFP001,75,43.92,11.16,1
2078,2025-10-29,TDWFP016,11,22.8,20.75,1
2079,2025-10-29,TD250060U,46,49.94,29.87,1
2080,2025-10-29,TD360060U,5,49.93,25.28,1
2081,2025-10-29,TD250120U,15,43.48,34.45,1
2082,2025-10-29,TD125030U,17,13.26,3.48,1
2083,2025-10-29,TDWFP010,79,43.28,30.23,1
2084,2025-10-29,TDW4680,22,33.04,1.56,1
2085,2025-10-29,TD125060U,2,49.75,43.82,1
2086,2025-10-29,TDWFP011,25,25.3,14.13,1
2087,2025-10-29,TDWFP020,9,48.09,28.37,1
2088,2025-10-29,TDW3670,8,18.07,15.4,1
2089,2025-10-29,TDWFP004,8,46.44,37.04,1
2090,2025-10-29,TDW2075,24,18.98,4.13,1
2091,2025-10-29,TDWFP006,25,14.39,9.52,1
2092,2025-10-29,TDWFP014,14,35.79,22.5,1
2093,2025-10-29,TDWFP021,20,38.1,8.81,1
2094,2025-10-29,TDWFP022,17,43.51,7.48,1
2095,2025-10-29,TDW0910,22,49.86,13.92,1
2096,2025-10-29,TDWFP003,80,32.46,9.59,1
2097,2025-10-29,TDWFP009,11,11.95,5.79,1
2098,2025-10-29,TDWFP015,23,47.34,39.14,1
2099,2025-10-29,TDWFP007,19,49.93,7.79,1
2100,2025-10-29,TDWFP024,29,17.18,1.27,1
2101,2025-10-29,T172060U,9,17.61,7.17,1
2102,2025-10-29,TDWFP019,10,10.87,2.22,1
2103,2025-10-29,TDWFP008,39,45.39,12.37,1
2104,2025-10-29,TD440060U,20,31.56,29.85,1
2105,2025-10-29,TDWFP023,3,13.26,7.89,1
2106,2025-10-29,TDWFP012,4,42.57,32.61,1
2107,2025-10-28,TDW4680,10,33.04,1.56,1
2108,2025-10-28,TDWFP022,18,43.51,7.48,1
2109,2025-10-28,TDWFP023,1,13.26,7.89,1
2110,2025-10-28,TDWFP006,13,14.39,9.52,1
2111,2025-10-28,TDWFP021,24,38.1,8.81,1
2112,2025-10-28,TDWFP011,29,25.3,14.13,1
2113,2025-10-28,TDW2075,16,18.98,4.13,1
2114,2025-10-28,TDWFP003,69,32.46,9.59,1
2115,2025-10-28,TDWFP024,35,17.18,1.27,1
2116,2025-10-28,TD125030U,14,13.26,3.48,1
2117,2025-10-28,TDWFP004,7,46.44,37.04,1
2118,2025-10-28,TDWFP014,9,35.79,22.5,1
2119,2025-10-28,TD125060U,8,49.75,43.82,1
2120,2025-10-28,TDWFP008,23,45.39,12.37,1
2121,2025-10-28,TDW3670,6,18.07,15.4,1
2122,2025-10-28,TDWFP020,7,48.09,28.37,1
2123,2025-10-28,TDW0910,12,49.86,13.92,1
2124,2025-10-28,TDWFP002,54,33.86,23.15,1
2125,2025-10-28,TDWFP012,7,42.57,32.61,1
2126,2025-10-28,TD360060U,6,49.93,25.28,1
2127,2025-10-28,TD250060U,51,49.94,29.87,1
2128,2025-10-28,TD527030U,12,19.57,10.02,1
2129,2025-10-28,TDWFP019,8,10.87,2.22,1
2130,2025-10-28,TDWFP015,25,47.34,39.14,1
2131,2025-10-28,TDWFP016,6,22.8,20.75,1
2132,2025-10-28,TDWFP007,16,49.93,7.79,1
2133,2025-10-28,T172060U,10,17.61,7.17,1
2134,2025-10-28,TDWFP009,7,11.95,5.79,1
2135,2025-10-28,TDWFP001,54,43.92,11.16,1
2136,2025-10-28,TD440060U,11,31.56,29.85,1
2137,2025-10-28,TDW2300,14,12.9,9.83,1
2138,2025-10-28,TD250120U,11,43.48,34.45,1
2139,2025-10-28,TDWFP010,70,43.28,30.23,1
2140,2025-10-27,TDWFP023,6,13.26,7.89,1
2141,2025-10-27,TDWFP022,26,43.51,7.48,1
2142,2025-10-27,TD250060U,96,49.94,29.87,1
2143,2025-10-27,TD360060U,5,49.93,25.28,1
2144,2025-10-27,TDW4680,11,33.04,1.56,1
2145,2025-10-27,TD125030U,19,13.26,3.48,1
2146,2025-10-27,TDWFP012,9,42.57,32.61,1
2147,2025-10-27,T172060U,6,17.61,7.17,1
2148,2025-10-27,TD125060U,5,49.75,43.82,1
2149,2025-10-27,TDWFP021,8,38.1,8.81,1
2150,2025-10-27,TDWFP001,61,43.92,11.16,1
2151,2025-10-27,TDWFP002,64,33.86,23.15,1
2152,2025-10-27,TD527030U,14,19.57,10.02,1
2153,2025-10-27,TDWFP004,13,46.44,37.04,1
2154,2025-10-27,TDW2300,9,12.9,9.83,1
2155,2025-10-27,TDWFP009,10,11.95,5.79,1
2156,2025-10-27,TDWFP020,21,48.09,28.37,1
2157,2025-10-27,TDWFP008,38,45.39,12.37,1
2158,2025-10-27,TDW3670,7,18.07,15.4,1
2159,2025-10-27,TDW0910,24,49.86,13.92,1
2160,2025-10-27,TDWFP014,17,35.79,22.5,1
2161,2025-10-27,TD440060U,19,31.56,29.85,1
2162,2025-10-27,TDW2075,22,18.98,4.13,1
2163,2025-10-27,TDWFP019,17,10.87,2.22,1
2164,2025-10-27,TDWFP007,27,49.93,7.79,1
2165,2025-10-27,TDWFP016,12,22.8,20.75,1
2166,2025-10-27,TDWFP003,70,32.46,9.59,1
2167,2025-10-27,TDWFP010,107,43.28,30.23,1
2168,2025-10-27,TDWFP024,24,17.18,1.27,1
2169,2025-10-27,TDWFP011,28,25.3,14.13,1
2170,2025-10-27,TDWFP015,20,47.34,39.14,1
2171,2025-10-27,TD250120U,20,43.48,34.45,1
2172,2025-10-27,TDWFP006,19,14.39,9.52,1
2173,2025-10-26,TD250060U,64,49.94,29.87,1
2174,2025-10-26,TDWFP006,23,14.39,9.52,1
2175,2025-10-26,TDWFP002,53,33.86,23.15,1
2176,2025-10-26,TDWFP004,5,46.44,37.04,1
2177,2025-10-26,TDWFP003,57,32.46,9.59,1
2178,2025-10-26,TDWFP001,78,43.92,11.16,1
2179,2025-10-26,TDWFP015,24,47.34,39.14,1
2180,2025-10-26,TDW2300,5,12.9,9.83,1
2181,2025-10-26,TDWFP016,13,22.8,20.75,1
2182,2025-10-26,TDWFP020,6,48.09,28.37,1
2183,2025-10-26,TD250120U,10,43.48,34.45,1
2184,2025-10-26,TDW4680,25,33.04,1.56,1
2185,2025-10-26,TDWFP008,30,45.39,12.37,1
2186,2025-10-26,TDWFP007,18,49.93,7.79,1
2187,2025-10-26,TDW3670,19,18.07,15.4,1
2188,2025-10-26,TDW0910,19,49.86,13.92,1
2189,2025-10-26,TD125060U,8,49.75,43.82,1
2190,2025-10-26,TD527030U,14,19.57,10.02,1
2191,2025-10-26,TDW2075,21,18.98,4.13,1
2192,2025-10-26,TDWFP012,10,42.57,32.61,1
2193,2025-10-26,TDWFP014,19,35.79,22.5,1
2194,2025-10-26,TD125030U,14,13.26,3.48,1
2195,2025-10-26,TDWFP024,28,17.18,1.27,1
2196,2025-10-26,TDWFP023,7,13.26,7.89,1
2197,2025-10-26,T172060U,9,17.61,7.17,1
2198,2025-10-26,TD440060U,10,31.56,29.85,1
2199,2025-10-26,TDWFP019,9,10.87,2.22,1
2200,2025-10-26,TDWFP021,12,38.1,8.81,1
2201,2025-10-26,TDWFP011,29,25.3,14.13,1
2202,2025-10-26,TDWFP009,5,11.95,5.79,1
2203,2025-10-26,TDWFP022,20,43.51,7.48,1
2204,2025-10-26,TD360060U,9,49.93,25.28,1
2205,2025-10-26,TDWFP010,84,43.28,30.23,1
2206,2025-10-25,TDWFP016,9,22.8,20.75,1
2207,2025-10-25,TDWFP008,21,45.39,12.37,1
2208,2025-10-25,TDW4680,10,33.04,1.56,1
2209,2025-10-25,TDW3670,5,18.07,15.4,1
2210,2025-10-25,TD250120U,9,43.48,34.45,1
2211,2025-10-25,TDWFP002,49,33.86,23.15,1
2212,2025-10-25,TDWFP009,10,11.95,5.79,1
2213,2025-10-25,TD527030U,10,19.57,10.02,1
2214,2025-10-25,TD250060U,30,49.94,29.87,1
2215,2025-10-25,TDWFP012,3,42.57,32.61,1
2216,2025-10-25,TDWFP019,9,10.87,2.22,1
2217,2025-10-25,TD360060U,4,49.93,25.28,1
2218,2025-10-25,T172060U,9,17.61,7.17,1
2219,2025-10-25,TDWFP024,23,17.18,1.27,1
2220,2025-10-25,TDWFP022,11,43.51,7.48,1
2221,2025-10-25,TDWFP011,12,25.3,14.13,1
2222,2025-10-25,TDWFP010,67,43.28,30.23,1
2223,2025-10-25,TD440060U,12,31.56,29.85,1
2224,2025-10-25,TDW2075,9,18.98,4.13,1
2225,2025-10-25,TDWFP014,15,35.79,22.5,1
2226,2025-10-25,TD125030U,12,13.26,3.48,1
2227,2025-10-25,TDWFP021,16,38.1,8.81,1
2228,2025-10-25,TDWFP003,48,32.46,9.59,1
2229,2025-10-25,TDWFP023,2,13.26,7.89,1
2230,2025-10-25,TDW2300,5,12.9,9.83,1
2231,2025-10-25,TDWFP015,20,47.34,39.14,1
2232,2025-10-25,TDWFP004,7,46.44,37.04,1
2233,2025-10-25,TDWFP001,44,43.92,11.16,1
2234,2025-10-25,TDWFP007,15,49.93,7.79,1
2235,2025-10-25,TD125060U,8,49.75,43.82,1
2236,2025-10-25,TDWFP020,11,48.09,28.37,1
2237,2025-10-25,TDW0910,9,49.86,13.92,1
2238,2025-10-25,TDWFP006,13,14.39,9.52,1
2239,2025-10-24,TDWFP006,19,14.39,9.52,1
2240,2025-10-24,TDWFP012,13,42.57,32.61,1
2241,2025-10-24,TDW2300,8,12.9,9.83,1
2242,2025-10-24,TDWFP003,58,32.46,9.59,1
2243,2025-10-24,TDWFP008,21,45.39,12.37,1
2244,2025-10-24,TDW4680,6,33.04,1.56,1
2245,2025-10-24,TD125060U,6,49.75,43.82,1
2246,2025-10-24,TD360060U,5,49.93,25.28,1
2247,2025-10-24,TDWFP009,8,11.95,5.79,1
2248,2025-10-24,TDWFP014,11,35.79,22.5,1
2249,2025-10-24,TDWFP021,9,38.1,8.81,1
2250,2025-10-24,TDWFP023,2,13.26,7.89,1
2251,2025-10-24,TDWFP002,50,33.86,23.15,1
2252,2025-10-24,TDWFP020,17,48.09,28.37,1
2253,2025-10-24,TDW3670,8,18.07,15.4,1
2254,2025-10-24,TDWFP015,21,47.34,39.14,1
2255,2025-10-24,TDWFP016,9,22.8,20.75,1
2256,2025-10-24,TDWFP001,70,43.92,11.16,1
2257,2025-10-24,TDWFP004,4,46.44,37.04,1
2258,2025-10-24,TD125030U,18,13.26,3.48,1
2259,2025-10-24,TDW0910,19,49.86,13.92,1
2260,2025-10-24,TDW2075,19,18.98,4.13,1
2261,2025-10-24,T172060U,8,17.61,7.17,1
2262,2025-10-24,TD440060U,15,31.56,29.85,1
2263,2025-10-24,TD527030U,9,19.57,10.02,1
2264,2025-10-24,TD250120U,13,43.48,34.45,1
2265,2025-10-24,TDWFP024,29,17.18,1.27,1
2266,2025-10-24,TDWFP011,13,25.3,14.13,1
2267,2025-10-24,TDWFP022,11,43.51,7.48,1
2268,2025-10-24,TDWFP007,17,49.93,7.79,1
2269,2025-10-24,TD250060U,45,49.94,29.87,1
2270,2025-10-24,TDWFP010,64,43.28,30.23,1
2271,2025-10-24,TDWFP019,16,10.87,2.22,1
2272,2025-10-23,TDWFP004,3,46.44,37.04,1
2273,2025-10-23,TDWFP007,33,49.93,7.79,1
2274,2025-10-23,TD125030U,15,13.26,3.48,1
2275,2025-10-23,TDW0910,21,49.86,13.92,1
2276,2025-10-23,TD440060U,15,31.56,29.85,1
2277,2025-10-23,T172060U,7,17.61,7.17,1
2278,2025-10-23,TDWFP023,5,13.26,7.89,1
2279,2025-10-23,TDWFP010,69,43.28,30.23,1
2280,2025-10-23,TDWFP020,12,48.09,28.37,1
2281,2025-10-23,TDW2300,7,12.9,9.83,1
2282,2025-10-23,TDWFP024,35,17.18,1.27,1
2283,2025-10-23,TDW3670,8,18.07,15.4,1
2284,2025-10-23,TDW4680,14,33.04,1.56,1
2285,2025-10-23,TD125060U,5,49.75,43.82,1
2286,2025-10-23,TDWFP014,11,35.79,22.5,1
2287,2025-10-23,TD527030U,11,19.57,10.02,1
2288,2025-10-23,TDWFP019,11,10.87,2.22,1
2289,2025-10-23,TDWFP022,15,43.51,7.48,1
2290,2025-10-23,TDWFP016,11,22.8,20.75,1
2291,2025-10-23,TD250060U,45,49.94,29.87,1
2292,2025-10-23,TDWFP003,34,32.46,9.59,1
2293,2025-10-23,TDWFP011,22,25.3,14.13,1
2294,2025-10-23,TDWFP006,19,14.39,9.52,1
2295,2025-10-23,TDWFP012,2,42.57,32.61,1
2296,2025-10-23,TDWFP001,82,43.92,11.16,1
2297,2025-10-23,TDWFP002,61,33.86,23.15,1
2298,2025-10-23,TD360060U,6,49.93,25.28,1
2299,2025-10-23,TDWFP009,9,11.95,5.79,1
2300,2025-10-23,TDWFP008,51,45.39,12.37,1
2301,2025-10-23,TD250120U,15,43.48,34.45,1
2302,2025-10-23,TDW2075,16,18.98,4.13,1
2303,2025-10-23,TDWFP021,13,38.1,8.81,1
2304,2025-10-23,TDWFP015,18,47.34,39.14,1
2305,2025-10-22,TDWFP021,14,38.1,8.81,1
2306,2025-10-22,TDWFP001,82,43.92,11.16,1
2307,2025-10-22,TDWFP010,73,43.28,30.23,1
2308,2025-10-22,TDW2300,6,12.9,9.83,1
2309,2025-10-22,TD125030U,13,13.26,3.48,1
2310,2025-10-22,TDWFP014,8,35.79,22.5,1
2311,2025-10-22,TDW2075,15,18.98,4.13,1
2312,2025-10-22,TDWFP022,10,43.51,7.48,1
2313,2025-10-22,TD360060U,8,49.93,25.28,1
2314,2025-10-22,TDWFP006,13,14.39,9.52,1
2315,2025-10-22,TDWFP011,11,25.3,14.13,1
2316,2025-10-22,TDWFP003,61,32.46,9.59,1
2317,2025-10-22,TDWFP007,21,49.93,7.79,1
2318,2025-10-22,TDW4680,11,33.04,1.56,1
2319,2025-10-22,TDW0910,19,49.86,13.92,1
2320,2025-10-22,TDWFP019,14,10.87,2.22,1
2321,2025-10-22,TDWFP016,7,22.8,20.75,1
2322,2025-10-22,TD250060U,38,49.94,29.87,1
2323,2025-10-22,TDWFP012,13,42.57,32.61,1
2324,2025-10-22,TD527030U,10,19.57,10.02,1
2325,2025-10-22,TDWFP002,32,33.86,23.15,1
2326,2025-10-22,TDWFP008,27,45.39,12.37,1
2327,2025-10-22,TD250120U,20,43.48,34.45,1
2328,2025-10-22,T172060U,11,17.61,7.17,1
2329,2025-10-22,TDW3670,6,18.07,15.4,1
2330,2025-10-22,TDWFP023,3,13.26,7.89,1
2331,2025-10-22,TDWFP015,15,47.34,39.14,1
2332,2025-10-22,TDWFP024,34,17.18,1.27,1
2333,2025-10-22,TDWFP009,12,11.95,5.79,1
2334,2025-10-22,TDWFP004,2,46.44,37.04,1
2335,2025-10-22,TDWFP020,14,48.09,28.37,1
2336,2025-10-22,TD125060U,4,49.75,43.82,1
2337,2025-10-22,TD440060U,12,31.56,29.85,1
2338,2025-10-21,TDWFP024,33,17.18,1.27,1
2339,2025-10-21,TDWFP006,14,14.39,9.52,1
2340,2025-10-21,TDWFP009,7,11.95,5.79,1
2341,2025-10-21,TDWFP001,67,43.92,11.16,1
2342,2025-10-21,TDWFP011,16,25.3,14.13,1
2343,2025-10-21,TDWFP012,6,42.57,32.61,1
2344,2025-10-21,TD440060U,9,31.56,29.85,1
2345,2025-10-21,TDWFP019,11,10.87,2.22,1
2346,2025-10-21,TDWFP007,33,49.93,7.79,1
2347,2025-10-21,TDWFP008,34,45.39,12.37,1
2348,2025-10-21,TDWFP023,7,13.26,7.89,1
2349,2025-10-21,T172060U,3,17.61,7.17,1
2350,2025-10-21,TDW2075,12,18.98,4.13,1
2351,2025-10-21,TDWFP010,62,43.28,30.23,1
2352,2025-10-21,TDW4680,5,33.04,1.56,1
2353,2025-10-21,TDWFP015,24,47.34,39.14,1
2354,2025-10-21,TDW2300,10,12.9,9.83,1
2355,2025-10-21,TDWFP016,6,22.8,20.75,1
2356,2025-10-21,TD250120U,26,43.48,34.45,1
2357,2025-10-21,TD125060U,5,49.75,43.82,1
2358,2025-10-21,TDW3670,7,18.07,15.4,1
2359,2025-10-21,TDWFP020,12,48.09,28.37,1
2360,2025-10-21,TDW0910,15,49.86,13.92,1
2361,2025-10-21,TDWFP021,11,38.1,8.81,1
2362,2025-10-21,TDWFP022,29,43.51,7.48,1
2363,2025-10-21,TD360060U,9,49.93,25.28,1
2364,2025-10-21,TDWFP014,13,35.79,22.5,1
2365,2025-10-21,TD527030U,8,19.57,10.02,1
2366,2025-10-21,TDWFP003,51,32.46,9.59,1
2367,2025-10-21,TDWFP002,69,33.86,23.15,1
2368,2025-10-21,TD125030U,19,13.26,3.48,1
2369,2025-10-21,TD250060U,54,49.94,29.87,1
2370,2025-10-21,TDWFP004,8,46.44,37.04,1
2371,2025-10-20,TDWFP003,60,32.46,9.59,1
2372,2025-10-20,TDWFP009,12,11.95,5.79,1
2373,2025-10-20,TDW4680,14,33.04,1.56,1
2374,2025-10-20,TDWFP004,14,46.44,37.04,1
2375,2025-10-20,TD440060U,18,31.56,29.85,1
2376,2025-10-20,TD125060U,5,49.75,43.82,1
2377,2025-10-20,TDWFP007,30,49.93,7.79,1
2378,2025-10-20,TDWFP020,20,48.09,28.37,1
2379,2025-10-20,TDWFP001,81,43.92,11.16,1
2380,2025-10-20,TDWFP023,1,13.26,7.89,1
2381,2025-10-20,TDWFP024,38,17.18,1.27,1
2382,2025-10-20,TDW0910,15,49.86,13.92,1
2383,2025-10-20,TDWFP015,24,47.34,39.14,1
2384,2025-10-20,TD527030U,18,19.57,10.02,1
2385,2025-10-20,TDW3670,10,18.07,15.4,1
2386,2025-10-20,T172060U,7,17.61,7.17,1
2387,2025-10-20,TD250120U,14,43.48,34.45,1
2388,2025-10-20,TDWFP002,65,33.86,23.15,1
2389,2025-10-20,TDWFP008,35,45.39,12.37,1
2390,2025-10-20,TDWFP019,8,10.87,2.22,1
2391,2025-10-20,TD250060U,62,49.94,29.87,1
2392,2025-10-20,TDWFP012,10,42.57,32.61,1
2393,2025-10-20,TDWFP021,10,38.1,8.81,1
2394,2025-10-20,TDWFP006,20,14.39,9.52,1
2395,2025-10-20,TDWFP011,24,25.3,14.13,1
2396,2025-10-20,TD125030U,21,13.26,3.48,1
2397,2025-10-20,TDWFP010,83,43.28,30.23,1
2398,2025-10-20,TDWFP022,16,43.51,7.48,1
2399,2025-10-20,TDW2075,14,18.98,4.13,1
2400,2025-10-20,TDWFP014,13,35.79,22.5,1
2401,2025-10-20,TDWFP016,12,22.8,20.75,1
2402,2025-10-20,TD360060U,15,49.93,25.28,1
2403,2025-10-20,TDW2300,7,12.9,9.83,1
2404,2025-10-19,TDWFP024,38,17.18,1.27,1
2405,2025-10-19,T172060U,8,17.61,7.17,1
2406,2025-10-19,TD250060U,53,49.94,29.87,1
2407,2025-10-19,TDWFP019,12,10.87,2.22,1
2408,2025-10-19,TDWFP011,24,25.3,14.13,1
2409,2025-10-19,TD250120U,11,43.48,34.45,1
2410,2025-10-19,TDWFP008,29,45.39,12.37,1
2411,2025-10-19,TD527030U,9,19.57,10.02,1
2412,2025-10-19,TDWFP023,3,13.26,7.89,1
2413,2025-10-19,TDWFP012,9,42.57,32.61,1
2414,2025-10-19,TDWFP015,14,47.34,39.14,1
2415,2025-10-19,TDWFP006,25,14.39,9.52,1
2416,2025-10-19,TD125060U,3,49.75,43.82,1
2417,2025-10-19,TDW3670,12,18.07,15.4,1
2418,2025-10-19,TDW4680,17,33.04,1.56,1
2419,2025-10-19,TDWFP002,77,33.86,23.15,1
2420,2025-10-19,TD360060U,10,49.93,25.28,1
2421,2025-10-19,TDW2075,14,18.98,4.13,1
2422,2025-10-19,TDWFP014,21,35.79,22.5,1
2423,2025-10-19,TDWFP003,59,32.46,9.59,1
2424,2025-10-19,TDWFP004,5,46.44,37.04,1
2425,2025-10-19,TDWFP021,34,38.1,8.81,1
2426,2025-10-19,TD125030U,13,13.26,3.48,1
2427,2025-10-19,TDWFP001,77,43.92,11.16,1
2428,2025-10-19,TDWFP007,29,49.93,7.79,1
2429,2025-10-19,TD440060U,12,31.56,29.85,1
2430,2025-10-19,TDWFP022,26,43.51,7.48,1
2431,2025-10-19,TDW2300,4,12.9,9.83,1
2432,2025-10-19,TDWFP009,7,11.95,5.79,1
2433,2025-10-19,TDWFP016,7,22.8,20.75,1
2434,2025-10-19,TDW0910,20,49.86,13.92,1
2435,2025-10-19,TDWFP010,94,43.28,30.23,1
2436,2025-10-19,TDWFP020,16,48.09,28.37,1
2437,2025-10-18,TDWFP004,10,46.44,37.04,1
2438,2025-10-18,TDWFP001,56,43.92,11.16,1
2439,2025-10-18,TDWFP007,20,49.93,7.79,1
2440,2025-10-18,TD360060U,3,49.93,25.28,1
2441,2025-10-18,TDWFP021,25,38.1,8.81,1
2442,2025-10-18,TDW3670,7,18.07,15.4,1
2443,2025-10-18,TD250060U,36,49.94,29.87,1
2444,2025-10-18,TD125060U,3,49.75,43.82,1
2445,2025-10-18,TDWFP008,32,45.39,12.37,1
2446,2025-10-18,TDWFP024,28,17.18,1.27,1
2447,2025-10-18,TDW2075,11,18.98,4.13,1
2448,2025-10-18,TD250120U,19,43.48,34.45,1
2449,2025-10-18,TDWFP011,24,25.3,14.13,1
2450,2025-10-18,TDW4680,13,33.04,1.56,1
2451,2025-10-18,TDWFP019,15,10.87,2.22,1
2452,2025-10-18,TDWFP002,40,33.86,23.15,1
2453,2025-10-18,TDWFP022,17,43.51,7.48,1
2454,2025-10-18,TD527030U,15,19.57,10.02,1
2455,2025-10-18,TDWFP014,21,35.79,22.5,1
2456,2025-10-18,TDWFP020,8,48.09,28.37,1
2457,2025-10-18,TD125030U,19,13.26,3.48,1
2458,2025-10-18,TDWFP003,60,32.46,9.59,1
2459,2025-10-18,TDWFP023,2,13.26,7.89,1
2460,2025-10-18,TDW2300,4,12.9,9.83,1
2461,2025-10-18,TDWFP015,15,47.34,39.14,1
2462,2025-10-18,TDWFP006,17,14.39,9.52,1
2463,2025-10-18,T172060U,6,17.61,7.17,1
2464,2025-10-18,TDWFP009,8,11.95,5.79,1
2465,2025-10-18,TDWFP016,6,22.8,20.75,1
2466,2025-10-18,TDW0910,15,49.86,13.92,1
2467,2025-10-18,TDWFP012,13,42.57,32.61,1
2468,2025-10-18,TD440060U,13,31.56,29.85,1
2469,2025-10-18,TDWFP010,65,43.28,30.23,1
2470,2025-10-17,TDWFP012,7,42.57,32.61,1
2471,2025-10-17,TDWFP004,4,46.44,37.04,1
2472,2025-10-17,TDWFP019,10,10.87,2.22,1
2473,2025-10-17,TD250120U,13,43.48,34.45,1
2474,2025-10-17,TD125060U,4,49.75,43.82,1
2475,2025-10-17,TD360060U,14,49.93,25.28,1
2476,2025-10-17,TDWFP023,4,13.26,7.89,1
2477,2025-10-17,TDW0910,22,49.86,13.92,1
2478,2025-10-17,TDWFP022,15,43.51,7.48,1
